,abstract_id,sentence_index,synonym_tokens,original_tokens,attack_successful,num_changed,divergence,token_index,num_queries,changed_sentences,num_entities_changed,synonym_prob,semantic_sim,attack_type,type,num_changes_in_pred,comp_mode
1323,11825814,15,latanoprost product,latanoprost,False,4,0.0004836791194975376,56,4,,,,,,CHEMICAL,0.0,value_change
1324,11825814,16,brimonidine product,brimonidine,,1,,12,1,,,,,,CHEMICAL,,value_change
1325,11825814,16,latanoprost product,latanoprost,False,2,0.00011715135769918561,22,2,,,,,,CHEMICAL,0.0,value_change
1326,11825814,17,brimonidine product,brimonidine,,1,,27,1,,,,,,CHEMICAL,,value_change
1327,11825814,17,latanoprost product,latanoprost,False,2,0.00020500042592175305,39,2,,,,,,CHEMICAL,0.0,value_change
1328,11825814,18,brimonidine product,brimonidine,,1,,9,1,,,,,,CHEMICAL,,value_change
1329,11825814,18,latanoprost product,latanoprost,,2,,15,2,,,,,,CHEMICAL,,value_change
1330,11825814,18,brimonidine product,brimonidine,,3,,42,3,,,,,,CHEMICAL,,value_change
1331,11825814,18,latanoprost product,latanoprost,False,4,0.00010141971142729744,54,4,,,,,,CHEMICAL,0.0,value_change
1332,11825814,19,latanoprost product,latanoprost,,1,,3,1,,,,,,CHEMICAL,,value_change
1333,11825814,19,brimonidine product,brimonidine,False,2,5.930902625550516e-05,26,2,,,,,,CHEMICAL,0.0,value_change
1334,11825814,20,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,value_change
1335,11825814,20,brimonidine product,brimonidine,,2,,35,2,,,,,,CHEMICAL,,value_change
1336,11825814,20,brimonidine product,brimonidine,False,3,2.4965283955680206e-05,76,3,,,,,,CHEMICAL,0.0,value_change
1337,11825814,21,brimonidine product,brimonidine,,1,,11,1,,,,,,CHEMICAL,,value_change
1338,11825814,21,latanoprost product,latanoprost,,2,,19,2,,,,,,CHEMICAL,,value_change
1339,11825814,21,brimonidine product,brimonidine,False,3,0.0,38,3,,,,,,CHEMICAL,0.0,value_change
1340,11825814,22,,,False,,,,,,,,,,,,
1341,17244215,0,,,False,,,,,,,,,,,,
1342,17244215,1,,,False,,,,,,,,,,,,
1343,17244215,2,bimatoprost product,bimatoprost,,1,,12,1,,,,,,CHEMICAL,,value_change
1344,17244215,2,timolol product,timolol,,2,,19,2,,,,,,CHEMICAL,,value_change
1345,17244215,2,product containing dorzolamide,dorzolamide,False,3,0.017659829929471016,24,3,,,,,,CHEMICAL,0.0,value_change
1346,17244215,3,,,False,,,,,,,,,,,,
1347,17244215,4,,,False,,,,,,,,,,,,
1348,17244215,5,bimatoprost product,bimatoprost,,1,,17,1,,,,,,CHEMICAL,,value_change
1349,17244215,5,timolol product,timolol,,2,,24,2,,,,,,CHEMICAL,,value_change
1350,17244215,5,product containing dorzolamide,dorzolamide,,3,,29,3,,,,,,CHEMICAL,,value_change
1351,17244215,5,oht - ocular hypertension,ocular hypertension,True,4,0.6606282591819763,52,4,,,,,,DISEASE,6.0,value_change
1352,17244215,6,oht - ocular hypertension,ocular hypertension,,1,,14,1,,,,,,DISEASE,,value_change
1353,17244215,6,bimatoprost product,bimatoprost,,2,,27,2,,,,,,CHEMICAL,,value_change
1354,17244215,6,timolol product,timolol,,3,,40,3,,,,,,CHEMICAL,,value_change
1355,17244215,6,product containing dorzolamide,dorzolamide,True,4,0.6656989455223083,45,4,,,,,,CHEMICAL,6.0,value_change
1356,17244215,7,,,False,,,,,,,,,,,,
1357,17244215,8,,,False,,,,,,,,,,,,
1358,17244215,10,,,False,,,,,,,,,,,,
1359,17244215,11,bimatoprost product,bimatoprost,,1,,8,1,,,,,,CHEMICAL,,value_change
1360,17244215,11,timolol product,timolol,,2,,15,2,,,,,,CHEMICAL,,value_change
1361,17244215,11,product containing dorzolamide,dorzolamide,False,3,5.840919038746506e-05,20,3,,,,,,CHEMICAL,0.0,value_change
1362,17244215,12,bimatoprost product,bimatoprost,,1,,2,1,,,,,,CHEMICAL,,value_change
1363,17244215,12,timolol product,timolol,,2,,45,2,,,,,,CHEMICAL,,value_change
1364,17244215,12,product containing dorzolamide,dorzolamide,False,3,0.0007419154862873256,50,3,,,,,,CHEMICAL,0.0,value_change
1365,17244215,13,,,False,,,,,,,,,,,,
1366,17244215,14,bimatoprost product,bimatoprost,,1,,12,1,,,,,,CHEMICAL,,value_change
1367,17244215,14,timolol product,timolol,,2,,19,2,,,,,,CHEMICAL,,value_change
1368,17244215,14,product containing dorzolamide,dorzolamide,False,3,1.464815159124555e-05,24,3,,,,,,CHEMICAL,0.0,value_change
1369,17244215,15,bimatoprost product,bimatoprost,,1,,1,1,,,,,,CHEMICAL,,value_change
1370,17244215,15,timolol product,timolol,,2,,9,2,,,,,,CHEMICAL,,value_change
1371,17244215,15,product containing dorzolamide,dorzolamide,False,3,9.511364623904228e-06,14,3,,,,,,CHEMICAL,0.0,value_change
1372,17244215,16,bimatoprost product,bimatoprost,,1,,0,1,,,,,,CHEMICAL,,value_change
1373,17244215,16,oht - ocular hypertension,ocular hypertension,False,2,2.5900701075443067e-05,24,2,,,,,,DISEASE,0.0,value_change
1374,17244215,17,,,False,,,,,,,,,,,,
1375,16009829,0,,,False,,,,,,,,,,,,
1376,16009829,1,,,False,,,,,,,,,,,,
1377,16009829,2,latanoprost product,latanoprost,,1,,7,1,,,,,,CHEMICAL,,value_change
1378,16009829,2,timolol product,timolol,,2,,14,2,,,,,,CHEMICAL,,value_change
1379,16009829,2,latanoprost product,latanoprost,False,3,0.000357149780029431,23,3,,,,,,CHEMICAL,0.0,value_change
1380,16009829,3,,,False,,,,,,,,,,,,
1381,16009829,4,unspecified glaucoma,glaucoma,False,1,0.00027490625507198274,6,1,,,,,,DISEASE,0,value_change
1382,16009829,5,latanoprost product,latanoprost,,1,,13,1,,,,,,CHEMICAL,,value_change
1383,16009829,5,maleate timolol,timolol maleate,,2,,20,2,,,,,,CHEMICAL,,value_change
1384,16009829,5,latanoprost product,latanoprost,False,3,0.001172975986264646,29,3,,,,,,CHEMICAL,0.0,value_change
1385,16009829,6,latanoprost product,latanoprost,,1,,36,1,,,,,,CHEMICAL,,value_change
1386,16009829,6,timolol product,timolol,,2,,43,2,,,,,,CHEMICAL,,value_change
1387,16009829,6,latanoprost product,latanoprost,False,3,0.0004248612094670534,52,3,,,,,,CHEMICAL,0.0,value_change
1388,16009829,7,,,False,,,,,,,,,,,,
1389,16009829,8,,,False,,,,,,,,,,,,
1390,16009829,9,,,False,,,,,,,,,,,,
1391,16009829,10,latanoprost product,latanoprost,False,1,3.055195338674821e-05,23,1,,,,,,CHEMICAL,0,value_change
1392,16009829,11,,,False,,,,,,,,,,,,
1393,16009829,12,stinging sensation,stinging,,1,,0,1,,,,,,DISEASE,,value_change
1394,16009829,12,latanoprost product,latanoprost,,2,,7,2,,,,,,CHEMICAL,,value_change
1395,16009829,12,itchy skin,itching,False,3,0.00011774938320741057,23,3,,,,,,DISEASE,0.0,value_change
1396,16009829,13,latanoprost product,latanoprost,,1,,10,1,,,,,,CHEMICAL,,value_change
1397,16009829,13,timolol product,timolol,,2,,17,2,,,,,,CHEMICAL,,value_change
1398,16009829,13,latanoprost product,latanoprost,False,3,6.906490398250753e-06,26,3,,,,,,CHEMICAL,0.0,value_change
1399,16009829,14,,,False,,,,,,,,,,,,
1400,26578422,0,,,False,,,,,,,,,,,,
1401,26578422,1,,,False,,,,,,,,,,,,
1402,26578422,3,brimonidine product,brimonidine,,1,,13,1,,,,,,CHEMICAL,,value_change
1403,26578422,3,timolol product,timolol,,2,,19,2,,,,,,CHEMICAL,,value_change
1404,26578422,3,timolol product,timolol,False,3,2.0150968339294195e-05,30,3,,,,,,CHEMICAL,0.0,value_change
1405,26578422,4,,,False,,,,,,,,,,,,
1406,26578422,5,,,False,,,,,,,,,,,,
1407,26578422,6,,,False,,,,,,,,,,,,
1408,26578422,7,,,False,,,,,,,,,,,,
1409,26578422,8,,,False,,,,,,,,,,,,
1410,26578422,9,,,False,,,,,,,,,,,,
1411,26578422,11,timolol product,timolol,False,1,2.1955289412289858e-05,30,1,,,,,,CHEMICAL,0,value_change
1412,26578422,12,,,False,,,,,,,,,,,,
1413,26578422,13,unspecified glaucoma,glaucoma,,1,,8,1,,,,,,DISEASE,,value_change
1414,26578422,13,timolol product,timolol,False,2,0.001046587247401476,38,2,,,,,,CHEMICAL,0.0,value_change
1415,26578422,15,timolol product,timolol,False,1,0.00023896268976386636,23,1,,,,,,CHEMICAL,0,value_change
1416,26578422,16,,,False,,,,,,,,,,,,
1417,26578422,17,,,False,,,,,,,,,,,,
1418,26578422,20,,,False,,,,,,,,,,,,
1419,26578422,21,timolol product,timolol,False,1,0.0004907757393084466,23,1,,,,,,CHEMICAL,0,value_change
1420,26578422,22,timolol product,timolol,False,1,4.6076813305262476e-05,49,1,,,,,,CHEMICAL,0,value_change
1421,26578422,23,timolol product,timolol,False,1,6.782434502383694e-05,17,1,,,,,,CHEMICAL,0,value_change
1422,26578422,24,,,False,,,,,,,,,,,,
1423,11558817,0,,,False,,,,,,,,,,,,
1424,11558817,1,,,False,,,,,,,,,,,,
1425,11558817,2,latanoprost product,latanoprost,,1,,12,1,,,,,,CHEMICAL,,value_change
1426,11558817,2,product containing dorzolamide,dorzolamide,,2,,19,2,,,,,,CHEMICAL,,value_change
1427,11558817,2,timolol product,timolol,,3,,28,3,,,,,,CHEMICAL,,value_change
1428,11558817,2,oht - ocular hypertension,ocular hypertension,False,4,0.0009669701685197651,43,4,,,,,,DISEASE,0.0,value_change
1429,11558817,3,,,False,,,,,,,,,,,,
1430,11558817,4,latanoprost product,latanoprost,,1,,23,1,,,,,,CHEMICAL,,value_change
1431,11558817,4,product containing dorzolamide,dorzolamide,,2,,32,2,,,,,,CHEMICAL,,value_change
1432,11558817,4,timolol product,timolol,False,3,0.0016964651877060533,41,3,,,,,,CHEMICAL,0.0,value_change
1433,11558817,5,,,False,,,,,,,,,,,,
1434,11558817,6,oht - ocular hypertension,ocular hypertension,False,1,0.0004402552731335163,35,1,,,,,,DISEASE,0,value_change
1435,11558817,7,timolol product,timolol,False,1,0.004267631098628044,5,1,,,,,,CHEMICAL,0,value_change
1436,11558817,8,latanoprost product,latanoprost,,1,,10,1,,,,,,CHEMICAL,,value_change
1437,11558817,8,product containing dorzolamide,dorzolamide,,2,,24,2,,,,,,CHEMICAL,,value_change
1438,11558817,8,timolol product,timolol,False,3,0.0021677634213119745,40,3,,,,,,CHEMICAL,0.0,value_change
1439,11558817,9,,,False,,,,,,,,,,,,
1440,11558817,11,,,False,,,,,,,,,,,,
1441,11558817,12,latanoprost product,latanoprost,,1,,14,1,,,,,,CHEMICAL,,value_change
1442,11558817,12,timolol product,timolol,,2,,21,2,,,,,,CHEMICAL,,value_change
1443,11558817,12,product containing dorzolamide,dorzolamide,,3,,31,3,,,,,,CHEMICAL,,value_change
1444,11558817,12,timolol product,timolol,False,4,0.0013640545075759292,38,4,,,,,,CHEMICAL,0.0,value_change
1445,11558817,13,latanoprost product,latanoprost,,1,,28,1,,,,,,CHEMICAL,,value_change
1446,11558817,13,timolol product,timolol,,2,,35,2,,,,,,CHEMICAL,,value_change
1447,11558817,13,product containing dorzolamide,dorzolamide,,3,,50,3,,,,,,CHEMICAL,,value_change
1448,11558817,13,timolol product,timolol,False,4,0.000208805242436938,57,4,,,,,,CHEMICAL,0.0,value_change
1449,11558817,15,latanoprost product,latanoprost,,1,,20,1,,,,,,CHEMICAL,,value_change
1450,11558817,15,product containing dorzolamide,dorzolamide,,2,,31,2,,,,,,CHEMICAL,,value_change
1451,11558817,15,timolol product,timolol,False,3,0.00020562205463647842,41,3,,,,,,CHEMICAL,0.0,value_change
1452,11558817,16,,,False,,,,,,,,,,,,
1453,15094733,0,,,False,,,,,,,,,,,,
1454,15094733,1,,,False,,,,,,,,,,,,
1455,15094733,2,brimonidine product,brimonidine,,1,,0,1,,,,,,CHEMICAL,,value_change
1456,15094733,2,maleate timolol,timolol maleate,,2,,20,2,,,,,,CHEMICAL,,value_change
1457,15094733,2,oht - ocular hypertension,ocular hypertension,True,3,0.08767082542181015,44,3,,,,,,DISEASE,2.0,value_change
1458,15094733,3,,,False,,,,,,,,,,,,
1459,15094733,5,,,False,,,,,,,,,,,,
1460,15094733,6,brimonidine product,brimonidine,,1,,9,1,,,,,,CHEMICAL,,value_change
1461,15094733,6,maleate timolol,timolol maleate,False,2,0.0009960235329344869,30,2,,,,,,CHEMICAL,0.0,value_change
1462,15094733,7,,,False,,,,,,,,,,,,
1463,15094733,8,,,False,,,,,,,,,,,,
1464,15094733,9,,,False,,,,,,,,,,,,
1465,15094733,10,,,False,,,,,,,,,,,,
1466,15094733,11,brimonidine product,brimonidine,,1,,2,1,,,,,,CHEMICAL,,value_change
1467,15094733,11,maleate timolol,timolol maleate,,2,,8,2,,,,,,CHEMICAL,,value_change
1468,15094733,11,timolol product,timolol,False,3,0.0012558208545669913,53,3,,,,,,CHEMICAL,0.0,value_change
1469,15094733,12,,,False,,,,,,,,,,,,
1470,15094733,13,,,False,,,,,,,,,,,,
1471,15094733,14,brimonidine product,brimonidine,,1,,2,1,,,,,,CHEMICAL,,value_change
1472,15094733,14,maleate timolol,timolol maleate,False,2,0.0,21,2,,,,,,CHEMICAL,0.0,value_change
1473,15094733,15,,,False,,,,,,,,,,,,
1474,21034177,0,,,False,,,,,,,,,,,,
1475,21034177,1,,,False,,,,,,,,,,,,
1476,21034177,3,bimatoprost product,bimatoprost,,1,,0,1,,,,,,CHEMICAL,,value_change
1477,21034177,3,travoprost product,travoprost,False,2,9.366636368213221e-05,7,2,,,,,,CHEMICAL,0.0,value_change
1478,21034177,4,,,False,,,,,,,,,,,,
1479,21034177,5,,,False,,,,,,,,,,,,
1480,21034177,6,bimatoprost product,bimatoprost,,1,,15,1,,,,,,CHEMICAL,,value_change
1481,21034177,6,travoprost product,travoprost,False,2,8.976047683972865e-05,22,2,,,,,,CHEMICAL,0.0,value_change
1482,21034177,7,oht - ocular hypertension,ocular hypertension,,1,,13,1,,,,,,DISEASE,,value_change
1483,21034177,7,bimatoprost product,bimatoprost,,2,,26,2,,,,,,CHEMICAL,,value_change
1484,21034177,7,travoprost product,travoprost,False,3,0.0001503325765952468,37,3,,,,,,CHEMICAL,0.0,value_change
1485,21034177,8,,,False,,,,,,,,,,,,
1486,21034177,9,bimatoprost product,bimatoprost,,1,,54,1,,,,,,CHEMICAL,,value_change
1487,21034177,9,travoprost product,travoprost,False,2,2.7176418370800093e-05,61,2,,,,,,CHEMICAL,0.0,value_change
1488,21034177,10,,,False,,,,,,,,,,,,
1489,21034177,11,bimatoprost product,bimatoprost,,1,,0,1,,,,,,CHEMICAL,,value_change
1490,21034177,11,travoprost product,travoprost,False,2,1.1718181667674799e-05,23,2,,,,,,CHEMICAL,0.0,value_change
1491,21034177,12,bimatoprost product,bimatoprost,,1,,80,1,,,,,,CHEMICAL,,value_change
1492,21034177,12,travoprost product,travoprost,False,2,0.00010433852730784565,87,2,,,,,,CHEMICAL,0.0,value_change
1493,21034177,13,bimatoprost product,bimatoprost,,1,,122,1,,,,,,CHEMICAL,,value_change
1494,21034177,13,travoprost product,travoprost,False,2,2.8956268579349853e-05,129,2,,,,,,CHEMICAL,0.0,value_change
1495,21034177,14,,,False,,,,,,,,,,,,
1496,21034177,15,drops dose form,drops,,1,,3,1,,,,,,CHEMICAL,,value_change
1497,21034177,15,bimatoprost product,bimatoprost,False,2,9.257443707610946e-06,11,2,,,,,,CHEMICAL,0.0,value_change
1498,21034177,16,,,False,,,,,,,,,,,,
1499,11952485,0,,,False,,,,,,,,,,,,
1500,11952485,1,,,False,,,,,,,,,,,,
1501,11952485,2,product containing dorzolamide,dorzolamide,,1,,0,1,,,,,,CHEMICAL,,value_change
1502,11952485,2,unspecified glaucoma,glaucoma,True,2,0.00010672339703887701,16,2,,,,,,DISEASE,1.0,value_change
1503,11952485,3,,,False,,,,,,,,,,,,
1504,11952485,4,,,False,,,,,,,,,,,,
1505,11952485,7,product containing dorzolamide,dorzolamide,,1,,19,1,,,,,,CHEMICAL,,value_change
1506,11952485,7,unspecified glaucoma,glaucoma,False,2,4.489270577323623e-05,36,2,,,,,,DISEASE,0.0,value_change
1507,11952485,8,open cleft glaucoma,glaucoma,,1,,9,1,,,,,,DISEASE,,value_change
1508,11952485,8,product containing dorzolamide,dorzolamide,False,2,5.150885408511385e-05,20,2,,,,,,CHEMICAL,0.0,value_change
1509,11952485,9,,,False,,,,,,,,,,,,
1510,11952485,10,,,False,,,,,,,,,,,,
1511,11952485,11,product containing dorzolamide,dorzolamide,False,1,5.688726014341228e-05,96,1,,,,,,CHEMICAL,0,value_change
1512,11952485,12,product containing dorzolamide,dorzolamide,False,1,0.0006085541099309921,11,1,,,,,,CHEMICAL,0,value_change
1513,11952485,13,product containing dorzolamide,dorzolamide,,1,,13,1,,,,,,CHEMICAL,,value_change
1514,11952485,13,unspecified glaucoma,glaucoma,False,2,8.751498535275459e-05,25,2,,,,,,DISEASE,0.0,value_change
1515,11952485,14,,,False,,,,,,,,,,,,
1516,15037890,0,,,False,,,,,,,,,,,,
1517,15037890,1,,,False,,,,,,,,,,,,
1518,15037890,2,latanoprost product,latanoprost,,1,,5,1,,,,,,CHEMICAL,,value_change
1519,15037890,2,maleate timolol,timolol,,2,,12,2,,,,,,CHEMICAL,,value_change
1520,15037890,2,brimonidine product,brimonidine,,3,,24,3,,,,,,CHEMICAL,,value_change
1521,15037890,2,latanoprost product,latanoprost,False,4,0.00027293109451420605,30,4,,,,,,CHEMICAL,0.0,value_change
1522,15037890,3,,,False,,,,,,,,,,,,
1523,15037890,4,,,False,,,,,,,,,,,,
1524,15037890,5,latanoprost product,latanoprost,,1,,16,1,,,,,,CHEMICAL,,value_change
1525,15037890,5,maleate timolol,timolol,,2,,23,2,,,,,,CHEMICAL,,value_change
1526,15037890,5,brimonidine product,brimonidine,,3,,45,3,,,,,,CHEMICAL,,value_change
1527,15037890,5,latanoprost product,latanoprost,False,4,0.0002980370481964201,53,4,,,,,,CHEMICAL,0.0,value_change
1528,15037890,6,unspecified glaucoma,glaucoma,,1,,19,1,,,,,,DISEASE,,value_change
1529,15037890,6,brimonidine product,brimonidine,,2,,39,2,,,,,,CHEMICAL,,value_change
1530,15037890,6,latanoprost product,latanoprost,False,3,0.0001512473390903324,45,3,,,,,,CHEMICAL,0.0,value_change
1531,15037890,8,,,False,,,,,,,,,,,,
1532,15037890,9,brimonidine product,brimonidine,,1,,55,1,,,,,,CHEMICAL,,value_change
1533,15037890,9,latanoprost product,latanoprost,False,2,3.394034138182178e-05,61,2,,,,,,CHEMICAL,0.0,value_change
1534,15037890,10,,,False,,,,,,,,,,,,
1535,15037890,11,latanoprost product,latanoprost,,1,,4,1,,,,,,CHEMICAL,,value_change
1536,15037890,11,brimonidine product,brimonidine,False,2,0.00033531340886838734,11,2,,,,,,CHEMICAL,0.0,value_change
1537,15037890,12,,,False,,,,,,,,,,,,
1538,15037890,13,,,False,,,,,,,,,,,,
1539,15037890,14,brimonidine product,brimonidine,,1,,15,1,,,,,,CHEMICAL,,value_change
1540,15037890,14,latanoprost product,latanoprost,False,2,2.5883608032017946e-05,21,2,,,,,,CHEMICAL,0.0,value_change
1541,15037890,15,,,False,,,,,,,,,,,,
1542,26940161,0,,,False,,,,,,,,,,,,
1543,26940161,1,,,False,,,,,,,,,,,,
1544,26940161,3,product containing brinzolamide,brinzolamide,,1,,9,1,,,,,,CHEMICAL,,value_change
1545,26940161,3,brimonidine product,brimonidine,,2,,19,2,,,,,,CHEMICAL,,value_change
1546,26940161,3,travoprost product,travoprost,False,3,0.0064111026003956795,33,3,,,,,,CHEMICAL,0.0,value_change
1547,26940161,4,,,False,,,,,,,,,,,,
1548,26940161,5,,,False,,,,,,,,,,,,
1549,26940161,7,,,False,,,,,,,,,,,,
1550,26940161,8,,,False,,,,,,,,,,,,
1551,26940161,9,,,False,,,,,,,,,,,,
1552,26940161,10,,,False,,,,,,,,,,,,
1553,26940161,11,product containing brinzolamide,brinzolamide,,1,,13,1,,,,,,CHEMICAL,,value_change
1554,26940161,11,brimonidine product,brimonidine,,2,,23,2,,,,,,CHEMICAL,,value_change
1555,26940161,11,travoprost product,travoprost,,3,,41,3,,,,,,CHEMICAL,,value_change
1556,26940161,11,oht - ocular hypertension,ocular hypertension,False,4,0.0064111026003956795,67,4,,,,,,DISEASE,0.0,value_change
1557,26940161,12,,,False,,,,,,,,,,,,
1558,26940161,13,,,False,,,,,,,,,,,,
1559,26940161,14,oht - ocular hypertension,ocular hypertension,False,1,0.007084584794938564,16,1,,,,,,DISEASE,0,value_change
1560,26940161,15,,,False,,,,,,,,,,,,
1561,26940161,16,,,False,,,,,,,,,,,,
1562,26940161,17,,,False,,,,,,,,,,,,
1563,26940161,18,,,False,,,,,,,,,,,,
1564,26940161,19,,,False,,,,,,,,,,,,
1565,26940161,20,,,False,,,,,,,,,,,,
1566,26940161,21,conjunctival hyperaemia,hyperemia,False,1,1.351941864413675e-05,5,1,,,,,,DISEASE,0,value_change
1567,26940161,22,,,False,,,,,,,,,,,,
1568,26940161,25,,,False,,,,,,,,,,,,
1569,9331215,0,,,False,,,,,,,,,,,,
1570,9331215,1,,,False,,,,,,,,,,,,
1571,9331215,2,latanoprost product,latanoprost,False,1,0.00023042569227982312,9,1,,,,,,CHEMICAL,0,value_change
1572,9331215,3,,,False,,,,,,,,,,,,
1573,9331215,4,latanoprost product,latanoprost,False,1,0.0001342915347777307,11,1,,,,,,CHEMICAL,0,value_change
1574,9331215,5,unspecified glaucoma,glaucoma,,1,,7,1,,,,,,DISEASE,,value_change
1575,9331215,5,oht - ocular hypertension,ocular hypertension,,2,,13,2,,,,,,DISEASE,,value_change
1576,9331215,5,latanoprost product,latanoprost,True,3,2.183678388595581,37,3,,,,,,CHEMICAL,8.0,value_change
1577,9331215,6,,,False,,,,,,,,,,,,
1578,9331215,7,latanoprost product,latanoprost,False,1,0.0002789114078041166,7,1,,,,,,CHEMICAL,0,value_change
1579,9331215,8,,,False,,,,,,,,,,,,
1580,9331215,9,latanoprost product,latanoprost,False,1,0.0003488246875349432,13,1,,,,,,CHEMICAL,0,value_change
1581,9331215,10,,,False,,,,,,,,,,,,
1582,9331215,11,,,False,,,,,,,,,,,,
1583,9331215,12,,,False,,,,,,,,,,,,
1584,9331215,13,hyperaemia,hyperemia,False,1,2.6770938347908668e-05,7,1,,,,,,DISEASE,0,value_change
1585,9331215,14,latanoprost product,latanoprost,False,1,7.696410648350138e-06,2,1,,,,,,CHEMICAL,0,value_change
1586,9331215,15,,,False,,,,,,,,,,,,
1587,9331215,16,,,False,,,,,,,,,,,,
1588,23203707,0,,,False,,,,,,,,,,,,
1589,23203707,1,,,False,,,,,,,,,,,,
1590,23203707,3,oht - ocular hypertension,ocular hypertension,,1,,33,1,,,,,,DISEASE,,value_change
1591,23203707,3,unspecified glaucoma,glaucoma,False,2,3.0300478101707995e-05,41,2,,,,,,DISEASE,0.0,value_change
1592,23203707,4,,,False,,,,,,,,,,,,
1593,23203707,5,,,False,,,,,,,,,,,,
1594,23203707,6,oht - ocular hypertension,ocular hypertension,,1,,70,1,,,,,,DISEASE,,value_change
1595,23203707,6,prim open angle glaucoma,glaucoma,False,2,2.4914297682698816e-06,85,2,,,,,,DISEASE,0.0,value_change
1596,23203707,7,,,False,,,,,,,,,,,,
1597,23203707,8,,,False,,,,,,,,,,,,
1598,23203707,9,,,False,,,,,,,,,,,,
1599,23203707,10,,,False,,,,,,,,,,,,
1600,23203707,11,,,False,,,,,,,,,,,,
1601,23203707,12,drugs intolerance,drug intolerance,False,1,1.5202460872387746e-06,8,1,,,,,,DISEASE,0,value_change
1602,23203707,13,conjunctival hyperemia,conjunctival hyperaemia,False,1,1.8102235117112286e-05,3,1,,,,,,DISEASE,0,value_change
1603,23203707,14,,,False,,,,,,,,,,,,
1604,23203707,15,,,False,,,,,,,,,,,,
1605,23203707,16,,,False,,,,,,,,,,,,
1606,10080213,0,,,False,,,,,,,,,,,,
1607,10080213,1,,,False,,,,,,,,,,,,
1608,10080213,2,latanoprost product,latanoprost,,1,,13,1,,,,,,CHEMICAL,,value_change
1609,10080213,2,timolol product,timolol,,2,,20,2,,,,,,CHEMICAL,,value_change
1610,10080213,2,glaucoma pigmentary,pigmentary glaucoma,False,3,0.00031828341889195144,25,3,,,,,,DISEASE,0.0,value_change
1611,10080213,3,,,False,,,,,,,,,,,,
1612,10080213,4,,,False,,,,,,,,,,,,
1613,10080213,5,latanoprost product,latanoprost,,1,,24,1,,,,,,CHEMICAL,,value_change
1614,10080213,5,timolol product,timolol,True,2,0.10640257596969604,40,2,,,,,,CHEMICAL,20.0,value_change
1615,10080213,6,,,False,,,,,,,,,,,,
1616,10080213,7,,,False,,,,,,,,,,,,
1617,10080213,8,,,False,,,,,,,,,,,,
1618,10080213,9,timolol product,timolol,False,1,0.0003571840934455395,33,1,,,,,,CHEMICAL,0,value_change
1619,10080213,10,,,False,,,,,,,,,,,,
1620,10080213,11,,,False,,,,,,,,,,,,
1621,10080213,12,,,False,,,,,,,,,,,,
1622,10080213,13,latanoprost product,latanoprost,,1,,31,1,,,,,,CHEMICAL,,value_change
1623,10080213,13,timolol product,timolol,False,2,0.0007702693110331893,38,2,,,,,,CHEMICAL,0.0,value_change
1624,10080213,14,,,False,,,,,,,,,,,,
1625,10080213,15,,,False,,,,,,,,,,,,
1626,10080213,16,latanoprost product,latanoprost,,1,,8,1,,,,,,CHEMICAL,,value_change
1627,10080213,16,timolol product,timolol,False,2,0.000651275971904397,15,2,,,,,,CHEMICAL,0.0,value_change
1628,10080213,17,latanoprost product,latanoprost,,1,,25,1,,,,,,CHEMICAL,,value_change
1629,10080213,17,timolol product,timolol,False,2,0.0008021686808206141,52,2,,,,,,CHEMICAL,0.0,value_change
1630,10080213,18,latanoprost product,latanoprost,,1,,8,1,,,,,,CHEMICAL,,value_change
1631,10080213,18,timolol product,timolol,False,2,0.0005590110085904598,15,2,,,,,,CHEMICAL,0.0,value_change
1632,10080213,19,latanoprost product,latanoprost,False,1,0.00023453870380762964,16,1,,,,,,CHEMICAL,0,value_change
1633,10080213,20,latanoprost product,latanoprost,,1,,15,1,,,,,,CHEMICAL,,value_change
1634,10080213,20,timolol product,timolol,False,2,0.0003825965686701238,29,2,,,,,,CHEMICAL,0.0,value_change
1635,10080213,21,latanoprost product,latanoprost,,1,,19,1,,,,,,CHEMICAL,,value_change
1636,10080213,21,timolol product,timolol,False,2,0.00039244809886440635,33,2,,,,,,CHEMICAL,0.0,value_change
1637,10080213,22,latanoprost product,latanoprost,False,1,7.734902465017512e-05,15,1,,,,,,CHEMICAL,0,value_change
1638,10080213,23,timolol product,timolol,False,1,6.618823681492358e-05,2,1,,,,,,CHEMICAL,0,value_change
1639,10080213,24,glaucoma pigmentary,pigmentary glaucoma,,1,,37,1,,,,,,DISEASE,,value_change
1640,10080213,24,latanoprost product,latanoprost,,2,,49,2,,,,,,CHEMICAL,,value_change
1641,10080213,24,timolol product,timolol,False,3,0.0,73,3,,,,,,CHEMICAL,0.0,value_change
1642,10080213,25,,,False,,,,,,,,,,,,
1643,14736774,0,,,False,,,,,,,,,,,,
1644,14736774,1,,,False,,,,,,,,,,,,
1645,14736774,2,latanoprost product,latanoprost,,1,,9,1,,,,,,CHEMICAL,,value_change
1646,14736774,2,timolol product,timolol,,2,,16,2,,,,,,CHEMICAL,,value_change
1647,14736774,2,open cleft glaucoma,glaucoma,,3,,36,3,,,,,,DISEASE,,value_change
1648,14736774,2,oht - ocular hypertension,ocular hypertension,True,4,0.44112682342529297,42,4,,,,,,DISEASE,4.0,value_change
1649,14736774,3,,,False,,,,,,,,,,,,
